date;category;variable;value
2020-06-21;response;C1_School closing;3
2020-06-21;response;C4_Restrictions on gatherings;4
2020-06-21;response;C6_Stay at home requirements;0
2020-06-22;response;C1_School closing;3
2020-06-22;response;C4_Restrictions on gatherings;4
2020-06-22;response;C6_Stay at home requirements;0
2020-06-23;response;C1_School closing;3
2020-06-23;response;C4_Restrictions on gatherings;4
2020-06-23;response;C6_Stay at home requirements;0
2020-06-24;response;C1_School closing;3
2020-06-24;response;C4_Restrictions on gatherings;4
2020-06-24;response;C6_Stay at home requirements;0
2020-06-25;response;C1_School closing;3
2020-06-25;response;C4_Restrictions on gatherings;4
2020-06-25;response;C6_Stay at home requirements;0
2020-06-26;response;C1_School closing;3
2020-06-26;response;C4_Restrictions on gatherings;4
2020-06-26;response;C6_Stay at home requirements;0
2020-06-27;response;C1_School closing;3
2020-06-27;response;C4_Restrictions on gatherings;4
2020-06-27;response;C6_Stay at home requirements;0
2020-06-28;response;C1_School closing;3
2020-06-28;response;C4_Restrictions on gatherings;4
2020-06-28;response;C6_Stay at home requirements;0
2020-06-29;response;C1_School closing;3
2020-06-29;response;C4_Restrictions on gatherings;4
2020-06-29;response;C6_Stay at home requirements;0
2020-06-30;response;C1_School closing;3
2020-06-30;response;C4_Restrictions on gatherings;4
2020-06-30;response;C6_Stay at home requirements;0
2020-07-01;response;C1_School closing;3
2020-07-01;response;C4_Restrictions on gatherings;4
2020-07-01;response;C6_Stay at home requirements;0
2020-07-02;response;C1_School closing;3
2020-07-02;response;C4_Restrictions on gatherings;4
2020-07-02;response;C6_Stay at home requirements;0
2020-07-03;response;C1_School closing;3
2020-07-03;response;C4_Restrictions on gatherings;4
2020-07-03;response;C6_Stay at home requirements;0
2020-07-04;response;C1_School closing;3
2020-07-04;response;C4_Restrictions on gatherings;4
2020-07-04;response;C6_Stay at home requirements;0
2020-07-05;response;C1_School closing;3
2020-07-05;response;C4_Restrictions on gatherings;4
2020-07-05;response;C6_Stay at home requirements;0
2020-07-06;response;C1_School closing;3
2020-07-06;response;C4_Restrictions on gatherings;4
2020-07-06;response;C6_Stay at home requirements;0
2020-07-07;response;C1_School closing;1
2020-07-07;response;C4_Restrictions on gatherings;3
2020-07-07;response;C6_Stay at home requirements;0
2020-07-08;response;C1_School closing;1
2020-07-08;response;C4_Restrictions on gatherings;3
2020-07-08;response;C6_Stay at home requirements;0
2020-07-09;response;C1_School closing;1
2020-07-09;response;C4_Restrictions on gatherings;3
2020-07-09;response;C6_Stay at home requirements;0
2020-07-10;response;C1_School closing;1
2020-07-10;response;C4_Restrictions on gatherings;3
2020-07-10;response;C6_Stay at home requirements;0
2020-07-11;response;C1_School closing;1
2020-07-11;response;C4_Restrictions on gatherings;3
2020-07-11;response;C6_Stay at home requirements;0
2020-07-12;response;C1_School closing;1
2020-07-12;response;C4_Restrictions on gatherings;3
2020-07-12;response;C6_Stay at home requirements;0
2020-07-13;response;C1_School closing;1
2020-07-13;response;C4_Restrictions on gatherings;3
2020-07-13;response;C6_Stay at home requirements;0
2020-07-14;response;C1_School closing;1
2020-07-14;response;C4_Restrictions on gatherings;3
2020-07-14;response;C6_Stay at home requirements;0
2020-07-15;response;C1_School closing;1
2020-07-15;response;C4_Restrictions on gatherings;3
2020-07-15;response;C6_Stay at home requirements;0
2020-07-16;response;C1_School closing;1
2020-07-16;response;C4_Restrictions on gatherings;3
2020-07-16;response;C6_Stay at home requirements;0
2020-07-17;response;C1_School closing;1
2020-07-17;response;C4_Restrictions on gatherings;3
2020-07-17;response;C6_Stay at home requirements;0
2020-07-18;response;C1_School closing;1
2020-07-18;response;C4_Restrictions on gatherings;3
2020-07-18;response;C6_Stay at home requirements;0
2020-07-19;response;C1_School closing;1
2020-07-19;response;C4_Restrictions on gatherings;3
2020-07-19;response;C6_Stay at home requirements;0
2020-07-20;response;C1_School closing;1
2020-07-20;response;C4_Restrictions on gatherings;3
2020-07-20;response;C6_Stay at home requirements;0
2020-07-21;response;C1_School closing;1
2020-07-21;response;C4_Restrictions on gatherings;3
2020-07-21;response;C6_Stay at home requirements;0
2020-07-22;response;C1_School closing;1
2020-07-22;response;C4_Restrictions on gatherings;3
2020-07-22;response;C6_Stay at home requirements;0
2020-07-23;response;C1_School closing;1
2020-07-23;response;C4_Restrictions on gatherings;3
2020-07-23;response;C6_Stay at home requirements;0
2020-07-24;response;C1_School closing;1
2020-07-24;response;C4_Restrictions on gatherings;3
2020-07-24;response;C6_Stay at home requirements;0
2020-07-25;response;C1_School closing;1
2020-07-25;response;C4_Restrictions on gatherings;3
2020-07-25;response;C6_Stay at home requirements;0
2020-07-26;response;C1_School closing;1
2020-07-26;response;C4_Restrictions on gatherings;3
2020-07-26;response;C6_Stay at home requirements;0
2020-07-27;response;C1_School closing;1
2020-07-27;response;C4_Restrictions on gatherings;3
2020-07-27;response;C6_Stay at home requirements;0
2020-07-28;response;C1_School closing;1
2020-07-28;response;C4_Restrictions on gatherings;3
2020-07-28;response;C6_Stay at home requirements;0
2020-07-29;response;C1_School closing;1
2020-07-29;response;C4_Restrictions on gatherings;3
2020-07-29;response;C6_Stay at home requirements;0
2020-07-30;response;C1_School closing;1
2020-07-30;response;C4_Restrictions on gatherings;3
2020-07-30;response;C6_Stay at home requirements;0
2020-07-31;response;C1_School closing;1
2020-07-31;response;C4_Restrictions on gatherings;4
2020-07-31;response;C6_Stay at home requirements;0
2020-08-01;response;C1_School closing;1
2020-08-01;response;C4_Restrictions on gatherings;4
2020-08-01;response;C6_Stay at home requirements;0
2020-08-02;response;C1_School closing;1
2020-08-02;response;C4_Restrictions on gatherings;4
2020-08-02;response;C6_Stay at home requirements;0
2020-08-03;response;C1_School closing;1
2020-08-03;response;C4_Restrictions on gatherings;4
2020-08-03;response;C6_Stay at home requirements;0
2020-08-04;response;C1_School closing;1
2020-08-04;response;C4_Restrictions on gatherings;4
2020-08-04;response;C6_Stay at home requirements;0
2020-08-05;response;C1_School closing;1
2020-08-05;response;C4_Restrictions on gatherings;4
2020-08-05;response;C6_Stay at home requirements;0
2020-08-06;response;C1_School closing;1
2020-08-06;response;C4_Restrictions on gatherings;4
2020-08-06;response;C6_Stay at home requirements;0
2020-08-07;response;C1_School closing;2
2020-08-07;response;C4_Restrictions on gatherings;4
2020-08-07;response;C6_Stay at home requirements;0
2020-08-08;response;C1_School closing;2
2020-08-08;response;C4_Restrictions on gatherings;3
2020-08-08;response;C6_Stay at home requirements;0
2020-08-09;response;C1_School closing;2
2020-08-09;response;C4_Restrictions on gatherings;3
2020-08-09;response;C6_Stay at home requirements;0
2020-08-10;response;C1_School closing;2
2020-08-10;response;C4_Restrictions on gatherings;3
2020-08-10;response;C6_Stay at home requirements;0
2020-08-11;response;C1_School closing;2
2020-08-11;response;C4_Restrictions on gatherings;3
2020-08-11;response;C6_Stay at home requirements;0
2020-08-12;response;C1_School closing;2
2020-08-12;response;C4_Restrictions on gatherings;3
2020-08-12;response;C6_Stay at home requirements;0
2020-08-13;response;C1_School closing;2
2020-08-13;response;C4_Restrictions on gatherings;3
2020-08-13;response;C6_Stay at home requirements;0
2020-08-14;response;C1_School closing;2
2020-08-14;response;C4_Restrictions on gatherings;3
2020-08-14;response;C6_Stay at home requirements;0
2020-08-15;response;C1_School closing;2
2020-08-15;response;C4_Restrictions on gatherings;3
2020-08-15;response;C6_Stay at home requirements;0
2020-08-16;response;C1_School closing;2
2020-08-16;response;C4_Restrictions on gatherings;3
2020-08-16;response;C6_Stay at home requirements;0
2020-08-17;response;C1_School closing;2
2020-08-17;response;C4_Restrictions on gatherings;3
2020-08-17;response;C6_Stay at home requirements;0
2020-08-18;response;C1_School closing;2
2020-08-18;response;C4_Restrictions on gatherings;3
2020-08-18;response;C6_Stay at home requirements;0
2020-08-19;response;C1_School closing;2
2020-08-19;response;C4_Restrictions on gatherings;3
2020-08-19;response;C6_Stay at home requirements;0
2020-08-20;response;C1_School closing;2
2020-08-20;response;C4_Restrictions on gatherings;3
2020-08-20;response;C6_Stay at home requirements;0
2020-08-21;response;C1_School closing;2
2020-08-21;response;C4_Restrictions on gatherings;3
2020-08-21;response;C6_Stay at home requirements;0
2020-08-22;response;C1_School closing;2
2020-08-22;response;C4_Restrictions on gatherings;3
2020-08-22;response;C6_Stay at home requirements;0
2020-08-23;response;C1_School closing;2
2020-08-23;response;C4_Restrictions on gatherings;3
2020-08-23;response;C6_Stay at home requirements;0
2020-08-24;response;C1_School closing;2
2020-08-24;response;C4_Restrictions on gatherings;4
2020-08-24;response;C6_Stay at home requirements;0
2020-08-25;response;C1_School closing;2
2020-08-25;response;C4_Restrictions on gatherings;4
2020-08-25;response;C6_Stay at home requirements;0
2020-08-26;response;C1_School closing;2
2020-08-26;response;C4_Restrictions on gatherings;4
2020-08-26;response;C6_Stay at home requirements;0
2020-08-27;response;C1_School closing;2
2020-08-27;response;C4_Restrictions on gatherings;4
2020-08-27;response;C6_Stay at home requirements;0
2020-08-28;response;C1_School closing;2
2020-08-28;response;C4_Restrictions on gatherings;4
2020-08-28;response;C6_Stay at home requirements;0
2020-08-29;response;C1_School closing;2
2020-08-29;response;C4_Restrictions on gatherings;4
2020-08-29;response;C6_Stay at home requirements;0
2020-08-30;response;C1_School closing;2
2020-08-30;response;C4_Restrictions on gatherings;4
2020-08-30;response;C6_Stay at home requirements;0
2020-08-31;response;C1_School closing;2
2020-08-31;response;C4_Restrictions on gatherings;4
2020-08-31;response;C6_Stay at home requirements;0
2020-09-01;response;C1_School closing;2
2020-09-01;response;C4_Restrictions on gatherings;4
2020-09-01;response;C6_Stay at home requirements;0
2020-09-02;response;C1_School closing;2
2020-09-02;response;C4_Restrictions on gatherings;4
2020-09-02;response;C6_Stay at home requirements;0
2020-09-03;response;C1_School closing;1
2020-09-03;response;C4_Restrictions on gatherings;4
2020-09-03;response;C6_Stay at home requirements;0
2020-09-04;response;C1_School closing;1
2020-09-04;response;C4_Restrictions on gatherings;4
2020-09-04;response;C6_Stay at home requirements;0
2020-09-05;response;C1_School closing;1
2020-09-05;response;C4_Restrictions on gatherings;4
2020-09-05;response;C6_Stay at home requirements;0
2020-09-06;response;C1_School closing;1
2020-09-06;response;C4_Restrictions on gatherings;4
2020-09-06;response;C6_Stay at home requirements;0
2020-09-07;response;C1_School closing;1
2020-09-07;response;C4_Restrictions on gatherings;4
2020-09-07;response;C6_Stay at home requirements;0
2020-09-08;response;C1_School closing;1
2020-09-08;response;C4_Restrictions on gatherings;4
2020-09-08;response;C6_Stay at home requirements;0
2020-09-09;response;C1_School closing;1
2020-09-09;response;C4_Restrictions on gatherings;4
2020-09-09;response;C6_Stay at home requirements;0
2020-09-10;response;C1_School closing;1
2020-09-10;response;C4_Restrictions on gatherings;4
2020-09-10;response;C6_Stay at home requirements;0
2020-09-11;response;C1_School closing;1
2020-09-11;response;C4_Restrictions on gatherings;4
2020-09-11;response;C6_Stay at home requirements;0
2020-09-12;response;C1_School closing;1
2020-09-12;response;C4_Restrictions on gatherings;4
2020-09-12;response;C6_Stay at home requirements;0
2020-09-13;response;C1_School closing;1
2020-09-13;response;C4_Restrictions on gatherings;4
2020-09-13;response;C6_Stay at home requirements;0
2020-09-14;response;C1_School closing;1
2020-09-14;response;C4_Restrictions on gatherings;4
2020-09-14;response;C6_Stay at home requirements;0
2020-09-15;response;C1_School closing;1
2020-09-15;response;C4_Restrictions on gatherings;4
2020-09-15;response;C6_Stay at home requirements;0
2020-09-16;response;C1_School closing;1
2020-09-16;response;C4_Restrictions on gatherings;4
2020-09-16;response;C6_Stay at home requirements;0
2020-09-17;response;C1_School closing;1
2020-09-17;response;C4_Restrictions on gatherings;4
2020-09-17;response;C6_Stay at home requirements;0
2020-09-18;response;C1_School closing;1
2020-09-18;response;C4_Restrictions on gatherings;4
2020-09-18;response;C6_Stay at home requirements;0
2020-09-19;response;C1_School closing;1
2020-09-19;response;C4_Restrictions on gatherings;4
2020-09-19;response;C6_Stay at home requirements;0
2020-09-20;response;C1_School closing;1
2020-09-20;response;C4_Restrictions on gatherings;4
2020-09-20;response;C6_Stay at home requirements;0
2020-09-21;response;C1_School closing;1
2020-09-21;response;C4_Restrictions on gatherings;4
2020-09-21;response;C6_Stay at home requirements;0
2020-09-22;response;C1_School closing;1
2020-09-22;response;C4_Restrictions on gatherings;4
2020-09-22;response;C6_Stay at home requirements;0
2020-09-23;response;C1_School closing;1
2020-09-23;response;C4_Restrictions on gatherings;4
2020-09-23;response;C6_Stay at home requirements;0
2020-09-24;response;C1_School closing;1
2020-09-24;response;C4_Restrictions on gatherings;4
2020-09-24;response;C6_Stay at home requirements;0
2020-09-25;response;C1_School closing;1
2020-09-25;response;C4_Restrictions on gatherings;4
2020-09-25;response;C6_Stay at home requirements;0
2020-09-26;response;C1_School closing;1
2020-09-26;response;C4_Restrictions on gatherings;4
2020-09-26;response;C6_Stay at home requirements;0
2020-09-27;response;C1_School closing;1
2020-09-27;response;C4_Restrictions on gatherings;4
2020-09-27;response;C6_Stay at home requirements;0
2020-09-28;response;C1_School closing;1
2020-09-28;response;C4_Restrictions on gatherings;4
2020-09-28;response;C6_Stay at home requirements;0
2020-09-29;response;C1_School closing;1
2020-09-29;response;C4_Restrictions on gatherings;4
2020-09-29;response;C6_Stay at home requirements;0
2020-09-30;response;C1_School closing;1
2020-09-30;response;C4_Restrictions on gatherings;4
2020-09-30;response;C6_Stay at home requirements;0
2020-10-01;response;C1_School closing;1
2020-10-01;response;C4_Restrictions on gatherings;4
2020-10-01;response;C6_Stay at home requirements;0
2020-10-02;response;C1_School closing;1
2020-10-02;response;C4_Restrictions on gatherings;4
2020-10-02;response;C6_Stay at home requirements;0
2020-10-03;response;C1_School closing;1
2020-10-03;response;C4_Restrictions on gatherings;4
2020-10-03;response;C6_Stay at home requirements;0
2020-10-04;response;C1_School closing;1
2020-10-04;response;C4_Restrictions on gatherings;4
2020-10-04;response;C6_Stay at home requirements;0
2020-10-05;response;C1_School closing;1
2020-10-05;response;C4_Restrictions on gatherings;4
2020-10-05;response;C6_Stay at home requirements;0
2020-10-06;response;C1_School closing;1
2020-10-06;response;C4_Restrictions on gatherings;4
2020-10-06;response;C6_Stay at home requirements;0
2020-10-07;response;C1_School closing;1
2020-10-07;response;C4_Restrictions on gatherings;4
2020-10-07;response;C6_Stay at home requirements;0
2020-10-08;response;C1_School closing;1
2020-10-08;response;C4_Restrictions on gatherings;4
2020-10-08;response;C6_Stay at home requirements;0
2020-10-09;response;C1_School closing;1
2020-10-09;response;C4_Restrictions on gatherings;4
2020-10-09;response;C6_Stay at home requirements;0
2020-10-10;response;C1_School closing;1
2020-10-10;response;C4_Restrictions on gatherings;4
2020-10-10;response;C6_Stay at home requirements;0
2020-10-11;response;C1_School closing;1
2020-10-11;response;C4_Restrictions on gatherings;4
2020-10-11;response;C6_Stay at home requirements;0
2020-10-12;response;C1_School closing;1
2020-10-12;response;C4_Restrictions on gatherings;4
2020-10-12;response;C6_Stay at home requirements;0
2020-10-13;response;C1_School closing;1
2020-10-13;response;C4_Restrictions on gatherings;4
2020-10-13;response;C6_Stay at home requirements;0
2020-10-14;response;C1_School closing;1
2020-10-14;response;C4_Restrictions on gatherings;4
2020-10-14;response;C6_Stay at home requirements;0
2020-10-15;response;C1_School closing;1
2020-10-15;response;C4_Restrictions on gatherings;4
2020-10-15;response;C6_Stay at home requirements;1
2020-10-16;response;C1_School closing;1
2020-10-16;response;C4_Restrictions on gatherings;4
2020-10-16;response;C6_Stay at home requirements;1
2020-10-17;response;C1_School closing;1
2020-10-17;response;C4_Restrictions on gatherings;4
2020-10-17;response;C6_Stay at home requirements;1
2020-10-18;response;C1_School closing;1
2020-10-18;response;C4_Restrictions on gatherings;4
2020-10-18;response;C6_Stay at home requirements;1
2020-10-19;response;C1_School closing;1
2020-10-19;response;C4_Restrictions on gatherings;4
2020-10-19;response;C6_Stay at home requirements;1
2020-10-20;response;C1_School closing;1
2020-10-20;response;C4_Restrictions on gatherings;4
2020-10-20;response;C6_Stay at home requirements;1
2020-10-21;response;C1_School closing;1
2020-10-21;response;C4_Restrictions on gatherings;4
2020-10-21;response;C6_Stay at home requirements;1
2020-10-22;response;C1_School closing;1
2020-10-22;response;C4_Restrictions on gatherings;4
2020-10-22;response;C6_Stay at home requirements;2
2020-10-23;response;C1_School closing;1
2020-10-23;response;C4_Restrictions on gatherings;4
2020-10-23;response;C6_Stay at home requirements;2
2020-10-24;response;C1_School closing;1
2020-10-24;response;C4_Restrictions on gatherings;4
2020-10-24;response;C6_Stay at home requirements;2
2020-10-25;response;C1_School closing;1
2020-10-25;response;C4_Restrictions on gatherings;4
2020-10-25;response;C6_Stay at home requirements;2
2020-10-26;response;C1_School closing;1
2020-10-26;response;C4_Restrictions on gatherings;4
2020-10-26;response;C6_Stay at home requirements;2
2020-10-27;response;C1_School closing;1
2020-10-27;response;C4_Restrictions on gatherings;4
2020-10-27;response;C6_Stay at home requirements;2
2020-10-28;response;C1_School closing;1
2020-10-28;response;C4_Restrictions on gatherings;4
2020-10-28;response;C6_Stay at home requirements;2
2020-10-29;response;C1_School closing;1
2020-10-29;response;C4_Restrictions on gatherings;4
2020-10-29;response;C6_Stay at home requirements;2
2020-10-30;response;C1_School closing;1
2020-10-30;response;C4_Restrictions on gatherings;4
2020-10-30;response;C6_Stay at home requirements;2
2020-10-31;response;C1_School closing;1
2020-10-31;response;C4_Restrictions on gatherings;4
2020-10-31;response;C6_Stay at home requirements;2
2020-11-01;response;C1_School closing;1
2020-11-01;response;C4_Restrictions on gatherings;4
2020-11-01;response;C6_Stay at home requirements;2
2020-11-02;response;C1_School closing;1
2020-11-02;response;C4_Restrictions on gatherings;4
2020-11-02;response;C6_Stay at home requirements;1
2020-11-03;response;C1_School closing;1
2020-11-03;response;C4_Restrictions on gatherings;4
2020-11-03;response;C6_Stay at home requirements;1
2020-11-04;response;C1_School closing;1
2020-11-04;response;C4_Restrictions on gatherings;4
2020-11-04;response;C6_Stay at home requirements;1
2020-11-05;response;C1_School closing;1
2020-11-05;response;C4_Restrictions on gatherings;4
2020-11-05;response;C6_Stay at home requirements;1
2020-11-06;response;C1_School closing;1
2020-11-06;response;C4_Restrictions on gatherings;4
2020-11-06;response;C6_Stay at home requirements;1
2020-11-07;response;C1_School closing;1
2020-11-07;response;C4_Restrictions on gatherings;4
2020-11-07;response;C6_Stay at home requirements;1
2020-11-08;response;C1_School closing;1
2020-11-08;response;C4_Restrictions on gatherings;4
2020-11-08;response;C6_Stay at home requirements;1
2020-11-09;response;C1_School closing;1
2020-11-09;response;C4_Restrictions on gatherings;4
2020-11-09;response;C6_Stay at home requirements;1
2020-11-10;response;C1_School closing;1
2020-11-10;response;C4_Restrictions on gatherings;4
2020-11-10;response;C6_Stay at home requirements;1
2020-11-11;response;C1_School closing;1
2020-11-11;response;C4_Restrictions on gatherings;4
2020-11-11;response;C6_Stay at home requirements;1
2020-11-12;response;C1_School closing;1
2020-11-12;response;C4_Restrictions on gatherings;4
2020-11-12;response;C6_Stay at home requirements;1
2020-11-13;response;C1_School closing;1
2020-11-13;response;C4_Restrictions on gatherings;4
2020-11-13;response;C6_Stay at home requirements;1
2020-11-14;response;C1_School closing;1
2020-11-14;response;C4_Restrictions on gatherings;4
2020-11-14;response;C6_Stay at home requirements;1
2020-11-15;response;C1_School closing;1
2020-11-15;response;C4_Restrictions on gatherings;4
2020-11-15;response;C6_Stay at home requirements;1
2020-11-16;response;C1_School closing;1
2020-11-16;response;C4_Restrictions on gatherings;4
2020-11-16;response;C6_Stay at home requirements;1
2020-11-17;response;C1_School closing;1
2020-11-17;response;C4_Restrictions on gatherings;4
2020-11-17;response;C6_Stay at home requirements;1
2020-11-18;response;C1_School closing;1
2020-11-18;response;C4_Restrictions on gatherings;4
2020-11-18;response;C6_Stay at home requirements;1
2020-11-19;response;C1_School closing;1
2020-11-19;response;C4_Restrictions on gatherings;4
2020-11-19;response;C6_Stay at home requirements;1
2020-11-20;response;C1_School closing;1
2020-11-20;response;C4_Restrictions on gatherings;4
2020-11-20;response;C6_Stay at home requirements;1
2020-11-21;response;C1_School closing;1
2020-11-21;response;C4_Restrictions on gatherings;4
2020-11-21;response;C6_Stay at home requirements;1
2020-11-22;response;C1_School closing;1
2020-11-22;response;C4_Restrictions on gatherings;4
2020-11-22;response;C6_Stay at home requirements;1
2020-11-23;response;C1_School closing;1
2020-11-23;response;C4_Restrictions on gatherings;4
2020-11-23;response;C6_Stay at home requirements;1
2020-11-24;response;C1_School closing;1
2020-11-24;response;C4_Restrictions on gatherings;4
2020-11-24;response;C6_Stay at home requirements;1
2020-11-25;response;C1_School closing;1
2020-11-25;response;C4_Restrictions on gatherings;4
2020-11-25;response;C6_Stay at home requirements;1
2020-11-26;response;C1_School closing;1
2020-11-26;response;C4_Restrictions on gatherings;4
2020-11-26;response;C6_Stay at home requirements;1
2020-11-27;response;C1_School closing;1
2020-11-27;response;C4_Restrictions on gatherings;4
2020-11-27;response;C6_Stay at home requirements;1
2020-11-28;response;C1_School closing;1
2020-11-28;response;C4_Restrictions on gatherings;4
2020-11-28;response;C6_Stay at home requirements;1
2020-11-29;response;C1_School closing;1
2020-11-29;response;C4_Restrictions on gatherings;4
2020-11-29;response;C6_Stay at home requirements;1
2020-11-30;response;C1_School closing;1
2020-11-30;response;C4_Restrictions on gatherings;4
2020-11-30;response;C6_Stay at home requirements;1
2020-12-01;response;C1_School closing;1
2020-12-01;response;C4_Restrictions on gatherings;4
2020-12-01;response;C6_Stay at home requirements;1
2020-12-02;response;C1_School closing;1
2020-12-02;response;C4_Restrictions on gatherings;4
2020-12-02;response;C6_Stay at home requirements;1
2020-12-03;response;C1_School closing;1
2020-12-03;response;C4_Restrictions on gatherings;4
2020-12-03;response;C6_Stay at home requirements;1
2020-12-04;response;C1_School closing;1
2020-12-04;response;C4_Restrictions on gatherings;4
2020-12-04;response;C6_Stay at home requirements;1
2020-12-05;response;C1_School closing;1
2020-12-05;response;C4_Restrictions on gatherings;4
2020-12-05;response;C6_Stay at home requirements;1
2020-12-06;response;C1_School closing;1
2020-12-06;response;C4_Restrictions on gatherings;4
2020-12-06;response;C6_Stay at home requirements;1
2020-12-07;response;C1_School closing;1
2020-12-07;response;C4_Restrictions on gatherings;4
2020-12-07;response;C6_Stay at home requirements;1
2020-12-08;response;C1_School closing;1
2020-12-08;response;C4_Restrictions on gatherings;4
2020-12-08;response;C6_Stay at home requirements;1
2020-12-09;response;C1_School closing;1
2020-12-09;response;C4_Restrictions on gatherings;4
2020-12-09;response;C6_Stay at home requirements;1
2020-12-10;response;C1_School closing;1
